2779.0,1371.0,71.0,642.0,1827.0,746.0,45417.0,17173.0,2092.0,73.0,188200.0,031,17,140301
4152.0,2137.0,225.0,673.0,1701.0,565.0,60994.0,24607.0,3325.0,233.0,246400.0,031,17,140302
7056.0,4695.0,6.0,1467.0,2510.0,708.0,68529.0,28241.0,5663.0,230.0,283500.0,031,17,140400
4366.0,2182.0,190.0,1086.0,1965.0,649.0,56779.0,24334.0,3267.0,162.0,264900.0,031,17,140500
2757.0,1256.0,78.0,650.0,1605.0,260.0,48357.0,19534.0,2267.0,126.0,251700.0,031,17,140601
5360.0,2950.0,334.0,476.0,3445.0,1330.0,51250.0,21196.0,4215.0,520.0,257800.0,031,17,140602
2733.0,1332.0,125.0,529.0,1257.0,406.0,60203.0,25716.0,2154.0,129.0,257600.0,031,17,140701
6090.0,4121.0,342.0,341.0,3905.0,1413.0,52074.0,25006.0,4665.0,277.0,276100.0,031,17,140702
6586.0,4545.0,320.0,597.0,2309.0,839.0,74750.0,39998.0,5532.0,287.0,417800.0,031,17,140800
7767.0,5522.0,132.0,470.0,2316.0,1150.0,65139.0,30523.0,6577.0,395.0,311100.0,031,17,150200
8095.0,5620.0,277.0,209.0,2769.0,1028.0,71468.0,31027.0,6678.0,242.0,289800.0,031,17,150300
4999.0,3836.0,46.0,192.0,1491.0,487.0,61224.0,30038.0,3987.0,134.0,251000.0,031,17,150401
3527.0,2710.0,1.0,159.0,1227.0,302.0,59000.0,26195.0,2924.0,169.0,273500.0,031,17,150402
4243.0,3229.0,148.0,191.0,1212.0,442.0,64286.0,30240.0,3406.0,226.0,237700.0,031,17,150501
4270.0,2919.0,50.0,368.0,1447.0,803.0,51432.0,26959.0,3289.0,213.0,231700.0,031,17,150502
4064.0,2866.0,7.0,273.0,1652.0,438.0,56062.0,26459.0,3124.0,97.0,253300.0,031,17,150600
4357.0,3200.0,15.0,174.0,2044.0,723.0,63594.0,29509.0,3497.0,230.0,230900.0,031,17,150700
5020.0,2765.0,68.0,306.0,2825.0,321.0,51536.0,24675.0,4182.0,313.0,252200.0,031,17,150800
2358.0,1454.0,140.0,88.0,1355.0,595.0,47652.0,23138.0,2011.0,152.0,263500.0,031,17,151001
