946.0,419.0,317.0,100.0,,,50368.0,29199.0,858.0,97.0,96900.0,3,031,17,030102
878.0,537.0,103.0,171.0,,,50169.0,16482.0,848.0,27.0,267900.0,1,031,17,030103
1435.0,769.0,259.0,281.0,,,38733.0,30613.0,1369.0,79.0,97400.0,2,031,17,030103
2831.0,1861.0,273.0,540.0,,,39761.0,22593.0,2800.0,211.0,111500.0,1,031,17,030104
653.0,256.0,123.0,171.0,,,34514.0,20598.0,624.0,67.0,-666666666.0,2,031,17,030104
1342.0,1179.0,89.0,38.0,,,59138.0,44714.0,1251.0,67.0,315000.0,1,031,17,030200
1200.0,964.0,134.0,91.0,,,75536.0,49369.0,1008.0,34.0,326300.0,2,031,17,030200
884.0,739.0,6.0,95.0,,,103304.0,60714.0,788.0,14.0,581800.0,3,031,17,030200
1825.0,1602.0,47.0,25.0,,,36066.0,27344.0,1567.0,122.0,289500.0,4,031,17,030200
1791.0,1056.0,213.0,293.0,,,35769.0,23644.0,1523.0,84.0,213700.0,1,031,17,030300
1383.0,1080.0,88.0,101.0,,,34939.0,27074.0,1198.0,56.0,347600.0,2,031,17,030300
1645.0,1272.0,172.0,111.0,,,31768.0,26831.0,1359.0,172.0,277400.0,1,031,17,030400
939.0,659.0,150.0,55.0,,,72740.0,42164.0,816.0,75.0,388900.0,2,031,17,030400
1475.0,1099.0,49.0,212.0,,,101827.0,44168.0,1103.0,9.0,346300.0,1,031,17,030500
1884.0,1394.0,126.0,275.0,,,65750.0,41152.0,1663.0,30.0,194400.0,2,031,17,030500
1516.0,1313.0,29.0,43.0,,,57163.0,48353.0,1232.0,25.0,254300.0,3,031,17,030500
1593.0,1466.0,23.0,38.0,,,85272.0,48842.0,1416.0,15.0,342700.0,4,031,17,030500
1146.0,574.0,244.0,313.0,,,31705.0,20447.0,954.0,0.0,-666666666.0,1,031,17,030601
964.0,545.0,291.0,78.0,,,21316.0,27029.0,800.0,44.0,-666666666.0,2,031,17,030601
1891.0,1453.0,296.0,128.0,,,50904.0,31949.0,1713.0,39.0,159000.0,3,031,17,030601
960.0,292.0,419.0,130.0,,,30050.0,25753.0,771.0,25.0,240300.0,1,031,17,030603
994.0,596.0,301.0,73.0,,,29053.0,31123.0,872.0,43.0,212500.0,2,031,17,030603
1292.0,411.0,245.0,568.0,,,31591.0,29900.0,1163.0,14.0,264400.0,1,031,17,030604
962.0,613.0,64.0,254.0,,,43478.0,43194.0,916.0,38.0,184200.0,2,031,17,030604
719.0,456.0,221.0,33.0,,,15469.0,16718.0,657.0,44.0,-666666666.0,3,031,17,030604
1654.0,938.0,390.0,267.0,,,34671.0,25629.0,1482.0,88.0,157100.0,1,031,17,030701
1069.0,686.0,93.0,283.0,,,62500.0,56847.0,1031.0,62.0,185900.0,1,031,17,030702
503.0,388.0,26.0,68.0,,,49135.0,45731.0,490.0,26.0,180200.0,2,031,17,030702
920.0,692.0,93.0,19.0,,,41133.0,47226.0,871.0,25.0,299200.0,1,031,17,030703
482.0,337.0,99.0,0.0,,,15638.0,20311.0,458.0,12.0,-666666666.0,2,031,17,030703
1325.0,804.0,295.0,101.0,,,50699.0,36929.0,1249.0,39.0,180900.0,3,031,17,030703
2093.0,1443.0,141.0,391.0,,,37500.0,43230.0,2037.0,96.0,159500.0,1,031,17,030706
1497.0,663.0,545.0,240.0,,,26773.0,30647.0,1221.0,34.0,302800.0,2,031,17,030706
885.0,635.0,19.0,41.0,,,48438.0,33459.0,797.0,137.0,417200.0,1,031,17,030800
1390.0,1154.0,136.0,73.0,,,111803.0,69852.0,1127.0,24.0,431400.0,2,031,17,030800
953.0,781.0,30.0,67.0,,,63393.0,55597.0,891.0,13.0,532300.0,3,031,17,030800
956.0,705.0,12.0,202.0,,,68462.0,56484.0,930.0,13.0,561600.0,4,031,17,030800
429.0,315.0,2.0,104.0,,,68250.0,50177.0,380.0,13.0,417900.0,1,031,17,030900
1125.0,855.0,153.0,67.0,,,59355.0,39474.0,1036.0,82.0,316700.0,2,031,17,030900
986.0,599.0,210.0,45.0,,,100233.0,51000.0,868.0,0.0,398400.0,3,031,17,030900
500.0,431.0,0.0,60.0,,,90598.0,67835.0,428.0,0.0,403300.0,4,031,17,030900
1155.0,908.0,15.0,161.0,,,79444.0,50806.0,1033.0,59.0,439500.0,1,031,17,031000
1348.0,1093.0,104.0,105.0,,,55000.0,40225.0,1229.0,64.0,323900.0,2,031,17,031000
1484.0,1234.0,36.0,90.0,,,74958.0,52180.0,1212.0,50.0,351400.0,3,031,17,031000
2310.0,1534.0,35.0,187.0,,,91488.0,46212.0,2080.0,67.0,296800.0,1,031,17,031100
767.0,503.0,103.0,100.0,,,32784.0,30287.0,746.0,103.0,149100.0,2,031,17,031100
1300.0,1077.0,46.0,115.0,,,57614.0,47160.0,1274.0,62.0,340800.0,3,031,17,031100
1544.0,1083.0,62.0,381.0,,,-666666666.0,31137.0,1309.0,0.0,270800.0,1,031,17,031200
1767.0,545.0,743.0,363.0,,,36713.0,15252.0,1284.0,47.0,-666666666.0,2,031,17,031200
1104.0,528.0,421.0,77.0,,,10678.0,23699.0,1104.0,20.0,225000.0,3,031,17,031200
1341.0,895.0,233.0,133.0,,,52569.0,45888.0,1254.0,135.0,258300.0,4,031,17,031200
1279.0,698.0,581.0,0.0,,,38929.0,27936.0,979.0,11.0,-666666666.0,1,031,17,031300
1341.0,766.0,359.0,117.0,,,51971.0,37288.0,1246.0,123.0,144700.0,2,031,17,031300
821.0,191.0,0.0,594.0,,,31401.0,19423.0,645.0,0.0,-666666666.0,3,031,17,031300
2747.0,848.0,1165.0,734.0,,,17002.0,23413.0,2525.0,83.0,289900.0,4,031,17,031300
1612.0,1123.0,248.0,135.0,,,52000.0,40609.0,1495.0,16.0,149600.0,5,031,17,031300
1538.0,1095.0,195.0,121.0,,,69596.0,57945.0,1490.0,74.0,190300.0,1,031,17,031400
747.0,597.0,37.0,113.0,,,81528.0,51280.0,677.0,0.0,234400.0,2,031,17,031400
863.0,650.0,117.0,26.0,,,51814.0,46266.0,863.0,39.0,242900.0,3,031,17,031400
145.0,65.0,63.0,0.0,,,-666666666.0,6825.0,145.0,0.0,-666666666.0,4,031,17,031400
886.0,709.0,54.0,51.0,,,59643.0,54076.0,783.0,30.0,242700.0,5,031,17,031400
889.0,690.0,68.0,88.0,,,88417.0,52367.0,864.0,26.0,161500.0,6,031,17,031400
916.0,371.0,365.0,153.0,,,26695.0,21904.0,857.0,47.0,-666666666.0,1,031,17,031501
1930.0,869.0,413.0,514.0,,,39408.0,25914.0,1509.0,131.0,227100.0,2,031,17,031501
1272.0,522.0,568.0,111.0,,,14375.0,12477.0,1015.0,140.0,-666666666.0,3,031,17,031501
1639.0,1159.0,306.0,131.0,,,40078.0,28114.0,1471.0,140.0,201100.0,1,031,17,031502
979.0,335.0,340.0,105.0,,,19273.0,24622.0,869.0,117.0,193800.0,2,031,17,031502
1434.0,241.0,1058.0,87.0,,,19487.0,15474.0,1198.0,113.0,-666666666.0,3,031,17,031502
2473.0,1460.0,374.0,160.0,,,40547.0,31201.0,2138.0,126.0,361600.0,1,031,17,031700
1916.0,1246.0,512.0,68.0,,,40897.0,34217.0,1710.0,193.0,272600.0,2,031,17,031700
1513.0,810.0,589.0,53.0,,,36875.0,45007.0,1340.0,45.0,283200.0,3,031,17,031700
1023.0,632.0,236.0,57.0,,,72067.0,50757.0,902.0,133.0,316100.0,4,031,17,031700
1770.0,1502.0,39.0,149.0,,,57898.0,43085.0,1544.0,47.0,287800.0,1,031,17,031800
1150.0,1031.0,32.0,52.0,,,51875.0,53507.0,992.0,24.0,289300.0,1,031,17,031900
1177.0,881.0,15.0,102.0,,,65991.0,46630.0,1105.0,63.0,299400.0,2,031,17,031900
1838.0,1433.0,149.0,140.0,,,81250.0,72197.0,1786.0,197.0,166800.0,1,031,17,032100
860.0,837.0,0.0,23.0,,,19955.0,25455.0,860.0,0.0,-666666666.0,2,031,17,032100
1583.0,1263.0,80.0,28.0,,,30625.0,43841.0,1534.0,66.0,335800.0,3,031,17,032100
1406.0,873.0,292.0,76.0,,,41556.0,31209.0,1206.0,125.0,-666666666.0,4,031,17,032100
998.0,978.0,17.0,3.0,,,-666666666.0,51965.0,843.0,28.0,333200.0,5,031,17,032100
1443.0,1188.0,121.0,98.0,,,79297.0,44648.0,1280.0,85.0,376900.0,1,031,17,040100
1431.0,1242.0,37.0,78.0,,,65489.0,38256.0,1219.0,68.0,348200.0,2,031,17,040100
1122.0,1014.0,29.0,24.0,,,69875.0,32465.0,812.0,33.0,367600.0,3,031,17,040100
1122.0,918.0,0.0,13.0,,,65583.0,37104.0,850.0,9.0,385800.0,1,031,17,040201
1833.0,1132.0,3.0,573.0,,,38780.0,29729.0,1707.0,96.0,245600.0,2,031,17,040201
1264.0,878.0,29.0,29.0,,,70804.0,37782.0,1184.0,62.0,280300.0,3,031,17,040201
2484.0,1731.0,210.0,172.0,,,66743.0,34419.0,2035.0,40.0,425000.0,4,031,17,040201
1088.0,652.0,14.0,344.0,,,55682.0,31474.0,960.0,10.0,264000.0,1,031,17,040202
2913.0,1654.0,68.0,756.0,,,37016.0,20369.0,2275.0,186.0,144800.0,2,031,17,040202
1389.0,873.0,47.0,235.0,,,-666666666.0,21829.0,1143.0,14.0,230600.0,3,031,17,040202
1798.0,1284.0,57.0,247.0,,,45433.0,26083.0,1620.0,34.0,271400.0,4,031,17,040202
1253.0,907.0,0.0,171.0,,,132083.0,56431.0,1024.0,73.0,444900.0,1,031,17,040300
849.0,460.0,77.0,296.0,,,68750.0,33202.0,786.0,59.0,213900.0,2,031,17,040300
837.0,529.0,25.0,273.0,,,103625.0,33986.0,726.0,55.0,369000.0,3,031,17,040300
984.0,764.0,10.0,6.0,,,89760.0,37384.0,742.0,54.0,441300.0,1,031,17,040401
506.0,382.0,10.0,55.0,,,103393.0,43589.0,438.0,23.0,466700.0,2,031,17,040401
698.0,432.0,119.0,55.0,,,73750.0,37794.0,586.0,0.0,429300.0,3,031,17,040401
991.0,864.0,0.0,73.0,,,74375.0,52264.0,858.0,8.0,539000.0,4,031,17,040401
767.0,513.0,0.0,118.0,,,82679.0,73729.0,538.0,39.0,772100.0,1,031,17,040402
520.0,452.0,45.0,0.0,,,61100.0,45319.0,489.0,13.0,410500.0,2,031,17,040402
1496.0,1126.0,33.0,252.0,,,84910.0,84714.0,1259.0,110.0,478800.0,3,031,17,040402
562.0,400.0,16.0,93.0,,,-666666666.0,61394.0,462.0,0.0,468900.0,4,031,17,040402
1624.0,1495.0,57.0,51.0,,,60194.0,49442.0,1371.0,93.0,234800.0,5,031,17,040402
698.0,572.0,72.0,24.0,,,76615.0,41121.0,544.0,52.0,682300.0,1,031,17,040600
902.0,886.0,0.0,0.0,,,77159.0,53043.0,787.0,15.0,519400.0,2,031,17,040600
960.0,932.0,0.0,28.0,,,81406.0,46355.0,804.0,84.0,511800.0,3,031,17,040600
803.0,681.0,0.0,101.0,,,78611.0,41823.0,754.0,53.0,275500.0,1,031,17,040700
919.0,764.0,54.0,28.0,,,62130.0,51537.0,773.0,35.0,405600.0,2,031,17,040700
828.0,688.0,10.0,13.0,,,66250.0,49277.0,739.0,31.0,421700.0,3,031,17,040700
843.0,587.0,11.0,19.0,,,82545.0,38879.0,672.0,26.0,-666666666.0,4,031,17,040700
977.0,797.0,0.0,125.0,,,78438.0,40398.0,810.0,33.0,409500.0,1,031,17,040800
861.0,698.0,94.0,22.0,,,70500.0,47860.0,754.0,19.0,373000.0,2,031,17,040800
1429.0,1310.0,18.0,10.0,,,68250.0,63303.0,1175.0,9.0,693500.0,1,031,17,040900
724.0,607.0,12.0,105.0,,,85781.0,59894.0,691.0,5.0,291400.0,2,031,17,040900
718.0,588.0,73.0,17.0,,,83194.0,42729.0,610.0,13.0,295500.0,1,031,17,050100
1866.0,1681.0,33.0,47.0,,,82109.0,56426.0,1580.0,88.0,484200.0,2,031,17,050100
1166.0,1104.0,0.0,49.0,,,81285.0,65362.0,849.0,36.0,579700.0,1,031,17,050200
2129.0,1806.0,97.0,70.0,,,68266.0,45118.0,1733.0,73.0,434800.0,2,031,17,050200
1658.0,1469.0,63.0,50.0,,,62051.0,54833.0,1252.0,27.0,586000.0,3,031,17,050200
978.0,777.0,0.0,181.0,,,88487.0,40060.0,768.0,30.0,406600.0,1,031,17,050300
844.0,728.0,0.0,45.0,,,76528.0,43539.0,584.0,32.0,411700.0,2,031,17,050300
811.0,651.0,15.0,122.0,,,71576.0,50294.0,722.0,40.0,475900.0,3,031,17,050300
1206.0,1197.0,0.0,0.0,,,138026.0,72576.0,916.0,18.0,522600.0,1,031,17,050500
1837.0,1645.0,23.0,28.0,,,105078.0,63768.0,1327.0,29.0,925000.0,2,031,17,050500
703.0,578.0,15.0,48.0,,,100273.0,57384.0,627.0,42.0,572000.0,3,031,17,050500
1442.0,1200.0,17.0,75.0,,,101875.0,51801.0,1048.0,23.0,643800.0,4,031,17,050500
941.0,858.0,0.0,0.0,,,84766.0,48053.0,671.0,23.0,1062500.0,5,031,17,050500
1219.0,1060.0,0.0,112.0,,,95046.0,70263.0,1069.0,44.0,392600.0,1,031,17,050600
945.0,891.0,16.0,38.0,,,102778.0,61553.0,822.0,20.0,496600.0,2,031,17,050600
1610.0,1497.0,6.0,44.0,,,114833.0,66420.0,1330.0,19.0,425900.0,1,031,17,050700
1436.0,1316.0,17.0,26.0,,,105000.0,61516.0,1106.0,67.0,613200.0,1,031,17,050800
1452.0,1211.0,9.0,142.0,,,77500.0,47588.0,1093.0,21.0,535700.0,1,031,17,050900
1708.0,1474.0,53.0,116.0,,,103750.0,59421.0,1323.0,15.0,505300.0,1,031,17,051000
1516.0,1339.0,0.0,45.0,,,118750.0,60205.0,1186.0,23.0,584700.0,1,031,17,051100
818.0,717.0,65.0,11.0,,,110833.0,70650.0,572.0,33.0,750000.0,1,031,17,051200
881.0,672.0,90.0,53.0,,,107237.0,76400.0,686.0,0.0,492500.0,2,031,17,051200
1138.0,1039.0,26.0,12.0,,,170833.0,99153.0,852.0,32.0,629000.0,1,031,17,051300
1553.0,1433.0,14.0,79.0,,,146932.0,80286.0,1196.0,44.0,463800.0,2,031,17,051300
1154.0,901.0,34.0,49.0,,,97216.0,64267.0,901.0,40.0,508200.0,1,031,17,051400
698.0,505.0,20.0,43.0,,,88125.0,57538.0,609.0,25.0,382800.0,2,031,17,051400
776.0,757.0,0.0,6.0,,,92321.0,83618.0,565.0,6.0,851600.0,1,031,17,060100
1178.0,991.0,97.0,51.0,,,106406.0,66819.0,992.0,20.0,413000.0,2,031,17,060100
754.0,665.0,17.0,0.0,,,105179.0,65953.0,593.0,28.0,359700.0,3,031,17,060100
1169.0,1008.0,37.0,70.0,,,65757.0,52477.0,1038.0,10.0,346700.0,1,031,17,060200
1086.0,1004.0,38.0,22.0,,,67857.0,58627.0,887.0,63.0,597200.0,2,031,17,060200
1901.0,1746.0,0.0,117.0,,,140962.0,80011.0,1440.0,48.0,405400.0,1,031,17,060300
1358.0,1194.0,35.0,82.0,,,81563.0,57668.0,1110.0,23.0,627500.0,2,031,17,060300
1948.0,1708.0,6.0,61.0,,,107813.0,66584.0,1543.0,9.0,612800.0,1,031,17,060400
1014.0,897.0,12.0,37.0,,,118958.0,74890.0,818.0,10.0,467400.0,2,031,17,060400
1009.0,937.0,11.0,9.0,,,150845.0,72709.0,799.0,22.0,531300.0,3,031,17,060400
1264.0,1018.0,71.0,122.0,,,31696.0,46934.0,1126.0,20.0,714000.0,1,031,17,060500
1770.0,1399.0,100.0,195.0,,,94688.0,71309.0,1711.0,77.0,180000.0,1,031,17,060800
0.0,0.0,0.0,0.0,,,-666666666.0,-666666666.0,0.0,0.0,-666666666.0,2,031,17,060800
3272.0,2607.0,137.0,382.0,,,80536.0,61255.0,2923.0,139.0,192800.0,3,031,17,060800
